0.2375; 34993;
0.2856; 35108;
0.2856; 35222;
0.2214; 35336;
0.2971; 35450;
0.2315; 35564;
0.3003; 35678;
0.2274; 35792;
0.2782; 35906;
0.2569; 36020;
0.2796; 36135;
0.1997; 36249;
0.2163; 36363;
0.2675; 36477;
0.2689; 36591;
0.2597; 36705;
0.2025; 36819;
0.3040; 36933;
0.2606; 37047;
0.2371; 37162;
0.2897; 37276;
0.3756; 37390;
0.2468; 37504;
0.3100; 37629;
0.3313; 37744;
0.3133; 37858;
0.2828; 37972;
0.4227; 38086;
0.2883; 38200;
0.2809; 38314;
0.2094; 38428;
0.3746; 38542;
0.4120; 38657;
0.3728; 38771;
0.4010; 38885;
0.2782; 39204;
0.3160; 39318;
0.2657; 39433;
0.1692; 39547;
0.2749; 39661;
0.2375; 39775;
0.3285; 39889;
0.3142; 40003;
0.1969; 40117;
0.2888; 40231;
0.3617; 40346;
0.2015; 40460;
0.2957; 40574;
0.3557; 40688;
0.2108; 40802;
0.2902; 40916;
0.2366; 41030;
0.2615; 41144;
0.2625; 41259;
0.3322; 41373;
0.2592; 41487;
0.2172; 41601;
0.3128; 41715;
0.2242; 41829;
0.2814; 41943;
0.2957; 42057;
0.2352; 42172;
0.2214; 42286;
0.2754; 42400;
0.2237; 42514;
0.1531; 42628;
0.2357; 42742;
0.2726; 42856;
0.2759; 42970;
0.2435; 43085;
0.2634; 43199;
0.2140; 43313;
0.2237; 43427;
0.2491; 43541;
0.1965; 43655;
0.2223; 43769;
0.3400; 43884;
0.3248; 43998;
0.1886; 44112;
0.2334; 44226;
0.1974; 44340;
0.2071; 44454;
0.2412; 44568;
0.2025; 44683;
0.2722; 44797;
0.2500; 44911;
0.2925; 45025;
0.2283; 45139;
0.2671; 45253;
0.1988; 45367;
0.2002; 45481;
0.1304; 45596;
0.0977; 45710;
0.1614; 45824;
0.2579; 45938;
0.2195; 46052;
0.3733; 46372;
0.2809; 46486;
0.3179; 46600;
0.2080; 46714;
0.2343; 46828;
0.2311; 46943;
0.2172; 47057;
0.2278; 47171;
0.1785; 47285;
0.1531; 47399;
0.1969; 47513;
0.1918; 47627;
0.2569; 47742;
0.1614; 47856;
0.1854; 47970;
0.1406; 48084;
0.2020; 48198;
0.2338; 48312;
0.2477; 48427;
0.2712; 48541;
0.2297; 48655;
0.2445; 48769;
